"","group","Benchmark","value","timestamp","backend","commit","mean_time","max_time","min_time"
"19932","bench_insert","sqlx",10,2022-02-11 04:52:01,"mysql","fd723880db6887a859ffa691890fe964de7dd3f8",1509918.64763059,3559105.75,1154964.72727273
"19933","bench_insert","sqlx",10,2022-02-12 04:49:28,"mysql","fd723880db6887a859ffa691890fe964de7dd3f8",1208149.05383891,2827883.98245614,915404.5625
"19934","bench_insert","sqlx",10,2022-02-13 04:39:35,"mysql","fd723880db6887a859ffa691890fe964de7dd3f8",863923.708192716,1514571.5,761157.197183099
"19935","bench_insert","sqlx",10,2022-02-14 04:51:23,"mysql","fd723880db6887a859ffa691890fe964de7dd3f8",1674142.39995828,3564406,1488993.59722222
"19936","bench_insert","sqlx",10,2022-02-15 04:40:41,"mysql","fd723880db6887a859ffa691890fe964de7dd3f8",894727.581700011,1665672,771453.035714286
"19937","bench_insert","sqlx",10,2022-02-16 04:42:30,"mysql","fd723880db6887a859ffa691890fe964de7dd3f8",848626.570203989,2494732,722815.906666667
"19938","bench_insert","sqlx",10,2022-02-23 04:43:29,"mysql","95d1eabf10a5f4318bf7e2490bc626e02facefd1",1054686.32940022,3253479.92727273,802819.982142857
"19939","bench_insert","sqlx",10,2022-02-24 04:46:37,"mysql","95d1eabf10a5f4318bf7e2490bc626e02facefd1",933046.850043379,1970988.5,845602.341269841
"19940","bench_insert","sqlx",10,2022-02-26 04:46:22,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",1022895.25377293,2608532,809552.125
"19941","bench_insert","sqlx",10,2022-02-27 04:43:32,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",849845.011457495,1932372.5,774569.678571429
"19942","bench_insert","sqlx",10,2022-02-28 04:45:15,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",996746.811440693,1631580.5,806557.942857143
"19943","bench_insert","sqlx",10,2022-03-01 04:48:29,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",1191688.53692525,2978038,974838.458823529
"19944","bench_insert","sqlx",10,2022-03-02 04:46:56,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",1054977.22626505,2440081,874906.777777778
"19945","bench_insert","sqlx",10,2022-03-03 04:50:43,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",1156847.16252801,2157643,906217.828571429
"19946","bench_insert","sqlx",10,2022-03-04 04:44:32,"mysql","4cae65cb02cd1c50cf3173505df497fc32d64d56",1194850.24815329,2017526,931990.5
"19947","bench_insert","sqlx",10,2022-03-05 04:53:59,"mysql","c794c3e621d89df8d5f7a5ae5164640c3d9f43ed",1922528.41367924,4276719,1514269.0625
"19948","bench_insert","sqlx",10,2022-03-06 04:51:05,"mysql","c794c3e621d89df8d5f7a5ae5164640c3d9f43ed",1398959.55936917,2153824,1104737.72727273
"19949","bench_insert","sqlx",10,2022-03-07 04:42:03,"mysql","c794c3e621d89df8d5f7a5ae5164640c3d9f43ed",1073314.90618234,2523848,811137.5
"19950","bench_insert","sqlx",10,2022-03-08 04:49:19,"mysql","c1b8ddc89393eae0ea2dfcaa7dd11e58c37c025f",1408275.63272126,2114502.14285714,1090146.02631579
"19951","bench_insert","sqlx",10,2022-03-09 04:55:54,"mysql","c1b8ddc89393eae0ea2dfcaa7dd11e58c37c025f",1564117.46558594,2851440,1153254.53846154
"19952","bench_insert","sqlx",10,2022-04-02 04:50:12,"mysql","f66844da50febfd3953a815f31cb330d7ef71885",1684510.16411675,2772744,1464283.5
"19953","bench_insert","sqlx",10,2022-04-03 04:39:16,"mysql","f66844da50febfd3953a815f31cb330d7ef71885",1041311.41825147,2409532,755057.863636364
"19954","bench_insert","sqlx",10,2022-04-04 04:53:36,"mysql","f66844da50febfd3953a815f31cb330d7ef71885",1358032.83727294,3104059,1113480.42424242
"19955","bench_insert","sqlx",10,2022-04-05 04:48:57,"mysql","f66844da50febfd3953a815f31cb330d7ef71885",1425342.15512699,3044924,1103034.4
"19956","bench_insert","sqlx",10,2022-04-07 04:48:34,"mysql","a12f95f70d8f32eaefb42ec9d4e4b93904a51c96",1275811.1077208,3491675.33333333,977314.875
"19957","bench_insert","sqlx",10,2022-04-08 05:03:46,"mysql","6a5ab5610322c952408c6e9b91d36d0f8d88f31b",1698901.3334688,3115121,1520026.63529412
"19958","bench_insert","sqlx",10,2022-04-09 04:55:00,"mysql","cb9ac5e5329391b780127beea7a1be07590122f0",1316789.76308155,2469409,1017530.12195122
"19959","bench_insert","sqlx",10,2022-04-10 04:57:43,"mysql","5cae17ea940f46d764dc31fe37907f9c08065601",1607994.74972328,3068061,1247939.2
"19960","bench_insert","sqlx",10,2022-04-11 04:59:31,"mysql","5cae17ea940f46d764dc31fe37907f9c08065601",1354139.8879338,3143282,1079892.92156863
"19961","bench_insert","sqlx",10,2022-04-12 04:59:12,"mysql","5cae17ea940f46d764dc31fe37907f9c08065601",1842687.64607527,4394686.5,1191669.78947368
"19962","bench_insert","sqlx",10,2022-04-13 05:02:07,"mysql","c237a74b63900b734c659a201fc1d6b87108033b",1543075.73716028,2773420,1288701.22727273
"19963","bench_insert","sqlx",10,2022-04-14 04:48:51,"mysql","c237a74b63900b734c659a201fc1d6b87108033b",1003712.82281823,1298510,840742.194444444
"19964","bench_insert","sqlx",10,2022-04-16 04:46:32,"mysql","c237a74b63900b734c659a201fc1d6b87108033b",1194795.30568133,3084458,929433.368421053
"19965","bench_insert","sqlx",10,2022-04-17 04:46:08,"mysql","c237a74b63900b734c659a201fc1d6b87108033b",838467.133028423,1617477.5,731293.476190476
"19966","bench_insert","sqlx",10,2022-04-18 04:46:57,"mysql","c237a74b63900b734c659a201fc1d6b87108033b",904779.53380297,1891475,776992.588235294
"19967","bench_insert","sqlx",10,2022-04-19 04:54:23,"mysql","c237a74b63900b734c659a201fc1d6b87108033b",757415.788045698,1283057.5,693997.1875
"19968","bench_insert","sqlx",10,2022-04-21 05:06:09,"mysql","50c2c85032857a65e4a8d68dc851fa7ab91d65b2",1020486.85019204,2610071,924337.088235294
"19969","bench_insert","sqlx",10,2022-04-22 05:18:46,"mysql","ffb7613dd4e3ab9a715c92fb0cef636dd2818cf3",1563839.41461336,3663127,1081735.44827586
"19970","bench_insert","sqlx",10,2022-04-23 04:46:17,"mysql","e4a1c1063617f53c653810f0883f23215998449b",840912.1351485,1413717.5,693728.815217391
"19971","bench_insert","sqlx",10,2022-04-24 04:47:18,"mysql","b0a2c1e35ac0a734a9d5274c0468db1f9f1383fd",1266302.34119116,2226753,1022555.52941176
"19972","bench_insert","sqlx",10,2022-04-25 04:49:29,"mysql","b0a2c1e35ac0a734a9d5274c0468db1f9f1383fd",1186890.01082503,2160611,886281.361111111
"19973","bench_insert","sqlx",10,2022-04-27 05:01:25,"mysql","b0a2c1e35ac0a734a9d5274c0468db1f9f1383fd",1009043.78352443,1383269.5,745111.608695652
"19974","bench_insert","sqlx",10,2022-04-28 05:34:15,"mysql","0757e7f8d77271a73152e06060c93a0fd5020cc8",2005005.3036,3077368.24,1600848.28
"19975","bench_insert","sqlx",10,2022-04-30 04:53:11,"mysql","ece7bc29438f482f3119187441b43546a685f71c",1789630.37719823,2512480.5,1103641.4
"19976","bench_insert","sqlx",10,2022-05-02 05:28:22,"mysql","ece7bc29438f482f3119187441b43546a685f71c",1643799.16018078,2855618,1414452.13043478
"19977","bench_insert","sqlx",10,2022-05-04 05:05:54,"mysql","0c6219f5bd9641eea09c6fa7dca4995aefda30a0",1766848.07485197,3851127,1522791.46376812
"19978","bench_insert","sqlx",10,2022-05-07 05:04:48,"mysql","99f209f383acbbef36c0ef5888e8dc3a0d115af1",2231891.30291667,3045386.41666667,1855260
"19979","bench_insert","sqlx",10,2022-05-09 04:54:46,"mysql","99f209f383acbbef36c0ef5888e8dc3a0d115af1",1196608.04840816,2222518,956001.544117647
"19980","bench_insert","sqlx",10,2022-05-10 04:44:38,"mysql","99f209f383acbbef36c0ef5888e8dc3a0d115af1",741080.139997563,1512468.5,649130.580645161
"19981","bench_insert","sqlx",10,2022-05-11 05:13:27,"mysql","42413462fbb67d6b4b612f1f62ba9f8af465d920",2203370.80695652,3096685.56521739,1762738.52173913
"19982","bench_insert","sqlx",10,2022-05-12 05:03:33,"mysql","42413462fbb67d6b4b612f1f62ba9f8af465d920",1806750.49023906,3994152,1561220.14285714
"19983","bench_insert","sqlx",10,2022-05-14 05:16:56,"mysql","983209a6188392552efa51fe76284eb3097b012a",829452.098997175,1592082.5,716129.394366197
"19984","bench_insert","sqlx",10,2022-05-15 04:50:52,"mysql","983209a6188392552efa51fe76284eb3097b012a",1135623.69544451,2897637,868949.653846154
"19985","bench_insert","sqlx",10,2022-05-16 05:00:40,"mysql","983209a6188392552efa51fe76284eb3097b012a",1634729.30278087,6217553.2,957541.402298851
"19986","bench_insert","sqlx",10,2022-05-17 05:12:52,"mysql","983209a6188392552efa51fe76284eb3097b012a",1914717.55910234,4021503,1578317.07936508
"19987","bench_insert","sqlx",10,2022-05-18 04:56:39,"mysql","983209a6188392552efa51fe76284eb3097b012a",897852.773573918,1609069.5,764646.978021978
"19988","bench_insert","sqlx",10,2022-05-19 05:16:56,"mysql","983209a6188392552efa51fe76284eb3097b012a",1909634.19036134,3864433,1670522
"19989","bench_insert","sqlx",10,2022-08-26 05:42:23,"mysql","d4113eda1d0d432707c1a731c5df448b300ffa40",1758408.99768745,3110802.5,1515465.35714286
"19990","bench_insert","sqlx",10,2022-11-03 09:06:35,"mysql","33ff61ed0a63803460adb5bff6d94e0f9069ec9e",764503.96924963,1631872,690446.345
"19991","bench_insert","sqlx",10,2022-11-07 18:30:44,"mysql","9b742e8644f29069ba6f1bf1e533a104beb14d4d",828172.523299519,1430489,708601.62
"19992","bench_insert","sqlx",10,2022-11-08 05:27:09,"mysql","24636644698ce67bc27527356b5250a4b25d3a41",1949628.09644244,3568746.45833333,1467597.95945946
"19993","bench_insert","sqlx",10,2022-11-09 05:19:21,"mysql","027be9b155a3439ede6c947bd1de30cd8954c3c4",1419314.43493968,2423254,1036967.75757576
"19994","bench_insert","sqlx",10,2022-11-11 05:39:07,"mysql","027be9b155a3439ede6c947bd1de30cd8954c3c4",3582907.668,6183391.53333333,1946975.66666667
"19995","bench_insert","sqlx",10,2022-11-12 05:03:30,"mysql","027be9b155a3439ede6c947bd1de30cd8954c3c4",896810.646340378,1694863.5,793634.25
"19996","bench_insert","sqlx",10,2022-11-14 05:10:42,"mysql","027be9b155a3439ede6c947bd1de30cd8954c3c4",1512317.03179066,2478718,941262
"19997","bench_insert","sqlx",10,2022-11-15 05:16:24,"mysql","8e9f51d554b43817444081996e4137cece167fbf",1631011.38398859,3228035,1461379.38596491
"19998","bench_insert","sqlx",10,2022-11-24 04:52:34,"mysql","8b68099ac41a5b2ca8a8e9075a0b9f2372704f50",1033005.76252018,1344798.38461538,707287.805555556
"19999","bench_insert","sqlx",10,2022-11-27 04:58:38,"mysql","6ebee810db3c8b217062063c347dd4ffbb1bbdc4",1149829.01924029,2747228,946102.185185185
"20000","bench_insert","sqlx",10,2022-11-28 05:09:11,"mysql","6ebee810db3c8b217062063c347dd4ffbb1bbdc4",2091222.40130435,3361847.34782609,1641013.13043478
"20001","bench_insert","sqlx",10,2022-12-02 04:57:55,"mysql","6521ace25d1630ce578a7f5f69bc8361f09069ff",1293778.21233445,2233726,991148.035714286
"20002","bench_insert","sqlx",10,2022-12-04 05:07:31,"mysql","eff47cc11983bb93adf00afc3b11fd024bdbc541",1775005.01997506,3048208,1481115.48148148
"20003","bench_insert","sqlx",10,2022-12-05 04:49:35,"mysql","eff47cc11983bb93adf00afc3b11fd024bdbc541",809203.934125928,1463979,684707.916666667
"20004","bench_insert","sqlx",10,2022-12-06 05:06:13,"mysql","eff47cc11983bb93adf00afc3b11fd024bdbc541",1728623.62128452,3064050,1176610.21
"20005","bench_insert","sqlx",10,2022-12-09 05:13:50,"mysql","eff47cc11983bb93adf00afc3b11fd024bdbc541",1970198.75395796,3626119,1574355.7
"20006","bench_insert","sqlx",10,2022-12-15 04:49:18,"mysql","eff47cc11983bb93adf00afc3b11fd024bdbc541",994397.177715124,1703049,777060.909090909
"20007","bench_insert","sqlx",10,2022-12-17 05:00:30,"mysql","eff47cc11983bb93adf00afc3b11fd024bdbc541",1506404.51471957,3053411,1353923.09090909
"20008","bench_insert","sqlx",10,2022-12-20 04:49:52,"mysql","f7e632e2d20f9b8bc623867df0ab5f9217afc8f9",1323587.19010023,2642628,908690.944444444
"20009","bench_insert","sqlx",10,2022-12-22 04:43:08,"mysql","0fe61670898098e3b9a23abffa022049b5a3cfb4",698881.224307861,1190985,631565.366666667
"20010","bench_insert","sqlx",10,2022-12-23 04:48:11,"mysql","0fe61670898098e3b9a23abffa022049b5a3cfb4",914658.73255086,1587990.8,812738.068181818
"20011","bench_insert","sqlx",10,2022-12-25 04:45:29,"mysql","0fe61670898098e3b9a23abffa022049b5a3cfb4",836503.30289957,1512213,685544.8
"20012","bench_insert","sqlx",10,2022-12-30 04:48:29,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",1045071.44984595,2423940,819210.842105263
"20013","bench_insert","sqlx",10,2023-01-02 04:59:14,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",1359166.04031497,3309039,1057869.375
"20014","bench_insert","sqlx",10,2023-01-04 05:02:14,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",1779867.72660326,3460818,1483277.96296296
"20015","bench_insert","sqlx",10,2023-01-06 04:48:38,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",1007522.31948075,2080126.42857143,783318.529411765
"20016","bench_insert","sqlx",10,2023-01-07 05:13:18,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",2532725.3747619,3740481.76190476,1933495.66666667
"20017","bench_insert","sqlx",10,2023-01-08 04:59:38,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",1633836.92807182,2529172,1081977.09
"20018","bench_insert","sqlx",10,2023-01-10 05:04:11,"mysql","49b39fc9f92018b41b48bba2b9401dad953899fe",1757964.40991333,7273180,1399956.92
"20019","bench_insert","sqlx",10,2023-01-21 04:47:17,"mysql","ee0049c542b3c4f205aa724e306e00a1cfffee2a",1084622.22983057,2017813.71428571,797432.9375
"20020","bench_insert","sqlx",10,2023-01-23 04:47:24,"mysql","a9994d261801c65eecbce0fa9da85c6285341e81",1020034.2569102,2515605,680050.888888889
"20021","bench_insert","sqlx",10,2023-01-24 05:04:29,"mysql","a9994d261801c65eecbce0fa9da85c6285341e81",1765408.27818248,2927211,1438088.77777778
"20022","bench_insert","sqlx",10,2023-01-25 04:53:57,"mysql","d0b734e7246b1e65be707abb31a1dd574a5e89a3",1313009.1028267,2541532,1071965
"20023","bench_insert","sqlx",10,2023-01-26 05:03:16,"mysql","d0b734e7246b1e65be707abb31a1dd574a5e89a3",2001121.905,5658052.34615385,1387185.38461538
"20024","bench_insert","sqlx",10,2023-01-27 04:45:35,"mysql","d0b734e7246b1e65be707abb31a1dd574a5e89a3",879706.17494696,2164564.43421053,717709.444444444
"20025","bench_insert","sqlx",10,2023-01-30 05:03:44,"mysql","8afb1bb47f31a292c7853f6cb48145231994ee7e",1709177.39294663,3786917,1316717.33333333
"20026","bench_insert","sqlx",10,2023-01-31 04:44:41,"mysql","8afb1bb47f31a292c7853f6cb48145231994ee7e",783029.806479431,1342574.5,641977.971830986
"20027","bench_insert","sqlx",10,2023-02-02 05:21:01,"mysql","1ff6c62ff2b4ae11254d8c1a45cba5e11e499787",3667431.25533333,12116370.0666667,2468915.2
"20028","bench_insert","sqlx",10,2023-02-04 04:49:54,"mysql","3ab06b29a0b3fadc7c2f19fcf2f88a04b211136b",1105830.36760232,3284510,822618.125
"20029","bench_insert","sqlx",10,2023-02-05 04:47:09,"mysql","3ab06b29a0b3fadc7c2f19fcf2f88a04b211136b",750639.233959891,1326702,684904.15625
"20030","bench_insert","sqlx",10,2023-02-08 05:07:58,"mysql","1f3ec48ba202a76f83cf0d543aa4515055d47773",1568552.51800849,3286601,1326800.375
"20031","bench_insert","sqlx",10,2023-02-09 05:20:09,"mysql","1f3ec48ba202a76f83cf0d543aa4515055d47773",2171052.58608696,3678084.91304348,1727091.30434783
"20032","bench_insert","sqlx",10,2023-02-10 04:55:19,"mysql","1f3ec48ba202a76f83cf0d543aa4515055d47773",655058.110658152,1199436.5,575743.5
"20033","bench_insert","sqlx",10,2023-02-11 04:45:53,"mysql","1f3ec48ba202a76f83cf0d543aa4515055d47773",682826.046026471,1178096,618609.111111111
"20034","bench_insert","sqlx",10,2023-02-13 04:55:16,"mysql","1f3ec48ba202a76f83cf0d543aa4515055d47773",1247958.4156351,2167030,828947.430555556
"20035","bench_insert","sqlx",10,2023-02-14 04:52:16,"mysql","0c8a8771305e189780cc484aa8ee57c00ba848fe",1247641.27236462,1898611.75,755094.166666667
"20036","bench_insert","sqlx",10,2023-02-16 04:48:00,"mysql","63e22a89f35ae3c76e65589b5786fa9beaba59ea",715854.785165191,1137145.5,651056.108695652
"20037","bench_insert","sqlx",10,2023-07-21 14:16:20,"mysql","396c4beb44aa82202190306fd25471bec0b9f754",1448590.5851204,2736100,1290520.77083333
"20038","bench_insert","sqlx",10,2023-07-22 04:49:31,"mysql","326655109b71cae2e76e08dbc1ff673948605898",1568604.18190709,3587131.76666667,1335043.77272727
"20039","bench_insert","sqlx",10,2023-07-23 04:46:22,"mysql","326655109b71cae2e76e08dbc1ff673948605898",1337161.56501332,3021557,1096446.36206897
"20040","bench_insert","sqlx",10,2023-07-24 04:36:07,"mysql","326655109b71cae2e76e08dbc1ff673948605898",770794.892283268,1502772.5,701495.777777778
"20041","bench_insert","sqlx",10,2023-07-25 04:46:54,"mysql","ca479246663a6d199cd9be369bd6bbf8fef026de",1426847.47547108,2146418,1152534.7
"20042","bench_insert","sqlx",10,2023-07-25 07:50:47,"mysql","ac217e26d2fbf3b3b901884e0e69a24735341bf0",911363.085566345,1397925,798077.772727273
"20043","bench_insert","sqlx",10,2023-07-26 04:46:28,"mysql","99c01cf4c80b82fe83d7118519e60829af71d895",1836929.01665789,4408723,1463596.16
"20044","bench_insert","sqlx",10,2023-07-27 04:40:49,"mysql","f4d5f93ccfd039702361e3a5a1b832b7be4839b8",1674930.69397506,3259562.64,1218110
"20045","bench_insert","sqlx",10,2023-07-28 04:38:37,"mysql","f4d5f93ccfd039702361e3a5a1b832b7be4839b8",2589964.9423017,6502355.83333333,1291801.22093023
"20046","bench_insert","sqlx",10,2023-07-29 04:38:11,"mysql","3590184026fd6888715bc51728b5dc0fb9df0df6",1333507.75905791,1946647,1040556.11538462
"20047","bench_insert","sqlx",10,2023-07-30 04:37:29,"mysql","3590184026fd6888715bc51728b5dc0fb9df0df6",1448328.90130855,2302808,1272728.66176471
"20048","bench_insert","sqlx",10,2023-07-31 04:40:20,"mysql","3590184026fd6888715bc51728b5dc0fb9df0df6",1876944.27993283,3179784.72463768,1414839.48863636
"20049","bench_insert","sqlx",10,2023-08-01 04:45:55,"mysql","b479f243b589d66a536084566b287101eba8ee95",1835655.60104551,2889960.2,1477562.68181818
"20050","bench_insert","sqlx",10,2023-08-02 04:39:11,"mysql","b479f243b589d66a536084566b287101eba8ee95",1556105.62210663,2185209.17647059,1198523.01587302
"20051","bench_insert","sqlx",10,2023-08-03 04:41:53,"mysql","b479f243b589d66a536084566b287101eba8ee95",1877033.16859846,3061868,1414551.84042553
"20052","bench_insert","sqlx",10,2023-08-05 04:28:59,"mysql","7e2cd73e9c545b0f4fe41b95c209d2bb6f40ad2e",906149.267169056,1690791,738314.555555556
"20053","bench_insert","sqlx",10,2023-08-06 04:41:42,"mysql","7e2cd73e9c545b0f4fe41b95c209d2bb6f40ad2e",1790078.14041667,2894441.20833333,1189631.25
"20054","bench_insert","sqlx",10,2023-08-07 04:42:24,"mysql","69ea89ce3a29c27c39a06fc97417d63a6ae1accd",2004183.19416667,4203619.91666667,1361978.29166667
"20055","bench_insert","sqlx",10,2023-08-08 04:42:28,"mysql","cceb170bcee75682a85ca32fd6d303bba53774c0",2061781.44958333,3120663.5,1463016.58333333
"20056","bench_insert","sqlx",10,2023-08-09 04:29:47,"mysql","f5db95eb47a68f926c26c1da6b8766554d33054d",976738.467039946,1297073.5,714450.395833333
"20057","bench_insert","sqlx",10,2023-08-10 04:39:08,"mysql","f5db95eb47a68f926c26c1da6b8766554d33054d",1439353.32543383,2953040,1123846.56923077
"20058","bench_insert","sqlx",10,2023-08-11 04:30:11,"mysql","48555b138a98233ac1b59325a08ddeee5be59e1c",1069163.64245725,2014334,859622.615384615
"20059","bench_insert","sqlx",10,2023-08-12 04:31:54,"mysql","c37bd05d786e701d8144a8d32dc4673d46b738e8",1462275.04133324,2084811,1100706.08108108
"20060","bench_insert","sqlx",10,2023-08-13 04:49:02,"mysql","c37bd05d786e701d8144a8d32dc4673d46b738e8",2308237.23190476,2905936.85714286,1566059.80952381
"20061","bench_insert","sqlx",10,2023-08-14 04:48:43,"mysql","c37bd05d786e701d8144a8d32dc4673d46b738e8",2355477.23173913,4509518.7826087,1906761.95652174
"20062","bench_insert","sqlx",10,2023-08-15 04:34:13,"mysql","c99ebda62395a092e059d6ca494861afa559028b",1232306.71977876,3546233,1002644.85714286
"20063","bench_insert","sqlx",10,2023-08-16 04:30:41,"mysql","a122e7b88a1bc1b427dde34ed36ce3f36fad772e",1041531.658744,1766381,831967.527777778
"20064","bench_insert","sqlx",10,2023-08-17 04:28:50,"mysql","02a37df71b7c9421a996b9399efea5beda98e512",850729.211982187,1595135.75,735642.40625
"20065","bench_insert","sqlx",10,2023-08-18 04:34:28,"mysql","02a37df71b7c9421a996b9399efea5beda98e512",1380377.05830331,2360704,1023672.75
"20066","bench_insert","sqlx",10,2023-08-20 04:33:39,"mysql","409585e9548f61f4e180ea5fe13ee4c3b7ab241c",1224959.92298739,3045248,1066077.65116279
"20067","bench_insert","sqlx",10,2023-08-21 04:37:07,"mysql","409585e9548f61f4e180ea5fe13ee4c3b7ab241c",1496022.38350878,3165737,1176198.66666667
"20068","bench_insert","sqlx",10,2023-08-22 04:29:16,"mysql","409585e9548f61f4e180ea5fe13ee4c3b7ab241c",946119.969380748,1645552.5,748014.3
"20069","bench_insert","sqlx",10,2023-08-23 04:32:59,"mysql","409585e9548f61f4e180ea5fe13ee4c3b7ab241c",951779.521408859,1703095,842108.388888889
"20070","bench_insert","sqlx",10,2023-08-24 04:34:19,"mysql","409585e9548f61f4e180ea5fe13ee4c3b7ab241c",992289.174481218,1535671,751026.414893617
"20071","bench_insert","sqlx",10,2023-08-25 04:44:19,"mysql","409585e9548f61f4e180ea5fe13ee4c3b7ab241c",1713972.59108962,3604918,1102675.67567568
"20072","bench_insert","sqlx",10,2023-08-26 04:34:12,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",931065.201628895,1411545,762546.641176471
"20073","bench_insert","sqlx",10,2023-08-27 04:32:33,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",817637.048577346,1311910,725299.230769231
"20074","bench_insert","sqlx",10,2023-08-28 04:33:28,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",1008644.15084964,1476427.92,736122.741666667
"20075","bench_insert","sqlx",10,2023-08-29 04:46:35,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",2014279.88301458,3921702,1520250.56666667
"20076","bench_insert","sqlx",10,2023-08-30 04:41:30,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",1458443.25171249,2895811,1093085.05555556
"20077","bench_insert","sqlx",10,2023-09-01 04:38:37,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",1218404.5272469,2096735.5,936335.846153846
"20078","bench_insert","sqlx",10,2023-09-02 04:31:23,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",767074.175706872,1193952.5,690375.222972973
"20079","bench_insert","sqlx",10,2023-09-03 04:46:59,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",2032918.7228,3603688,1452845.48
"20080","bench_insert","sqlx",10,2023-09-04 04:35:14,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",900573.283977667,1392758.4,806602.305555556
"20081","bench_insert","sqlx",10,2023-09-05 04:38:55,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",1187474.50601838,1860234,876605.376344086
"20082","bench_insert","sqlx",10,2023-09-06 04:44:28,"mysql","cf77884f01c34cbca8b1a4ee34d6b683131074d5",1717822.84833489,5535456.5,1493963.71428571
"20083","bench_insert","sqlx",10,2023-09-07 04:33:41,"mysql","fed0407461102e301984eacda24fd2f75a5bf0a0",861412.740152676,1429307.5,787553.88
"20084","bench_insert","sqlx",10,2023-09-08 04:50:04,"mysql","fed0407461102e301984eacda24fd2f75a5bf0a0",2031152.04814233,3737415,1666468.23076923
"20085","bench_insert","sqlx",10,2023-09-09 04:34:29,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",1099002.66227252,1842860.75,777281.590909091
"20086","bench_insert","sqlx",10,2023-09-10 04:33:59,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",932451.396050388,1742664.42424242,775978.277108434
"20087","bench_insert","sqlx",10,2023-09-11 04:33:24,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",789101.122956546,1401624,720947.538461538
"20088","bench_insert","sqlx",10,2023-09-12 04:36:58,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",1347805.75499726,2447754.69230769,939598.853333333
"20089","bench_insert","sqlx",10,2023-09-13 04:31:02,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",748452.1800831,1399995.5,646744.71875
"20090","bench_insert","sqlx",10,2023-09-14 04:31:22,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",804387.210085205,1622403,670501.305555556
"20091","bench_insert","sqlx",10,2023-09-15 04:36:30,"mysql","ac0b075f9ce297e06e8e728fce1573e7e1d8b797",1266608.56841963,2333123,940362.09375
"20092","bench_insert","sqlx",10,2023-09-16 04:35:09,"mysql","8a9b275d8b720bd4fb0c147acfe6b5c22f022ad9",858912.349641049,1178195.18965517,777746.814814815
"20093","bench_insert","sqlx",10,2023-09-17 04:35:19,"mysql","8a9b275d8b720bd4fb0c147acfe6b5c22f022ad9",1151806.07282478,1999463,852230.714285714
"20094","bench_insert","sqlx",10,2023-09-18 04:32:50,"mysql","8a9b275d8b720bd4fb0c147acfe6b5c22f022ad9",838089.890617695,1266730.5,749263.086021505
"20095","bench_insert","sqlx",10,2023-09-19 04:31:39,"mysql","d4a8a6738fbfe3a00ecb16527db3f507edc2f464",795564.238311104,1424504,680004.464285714
"20096","bench_insert","sqlx",10,2023-09-20 04:48:15,"mysql","d4a8a6738fbfe3a00ecb16527db3f507edc2f464",1871645.75041667,2665965.91666667,1404173.29166667
"20097","bench_insert","sqlx",10,2023-09-21 04:31:03,"mysql","fe662d985873f9179b388b11baf652cc8cd56db1",738287.794581894,1288817,670522.3
"20098","bench_insert","sqlx",10,2023-09-22 04:36:28,"mysql","4480fbd3ae3ea658ab3ae95ad555bf88da13dc1e",1063347.45093306,2914627,902445.283333333
"20099","bench_insert","sqlx",10,2023-09-23 04:34:00,"mysql","4480fbd3ae3ea658ab3ae95ad555bf88da13dc1e",872671.840864835,1574718.5,750648.94
"20100","bench_insert","sqlx",10,2023-09-24 04:31:39,"mysql","4480fbd3ae3ea658ab3ae95ad555bf88da13dc1e",796895.628335744,1205335,677391.572727273
"20101","bench_insert","sqlx",10,2023-09-25 04:50:17,"mysql","4480fbd3ae3ea658ab3ae95ad555bf88da13dc1e",2150445.20208333,2904374.16666667,1816679.58333333
